StudentID,Age,Gender,AttendancePercentage,StudyHoursPerWeek,AssignmentCompletionRate,PreviousExamScore,ParticipationScore,ExtracurricularActivities,InternetAccessAtHome,ParentEducationLevel,FinalExamScore
1968,17.0,Female,96.0,25,88,43,9,No,Yes,Postgraduate,73.21
183,20.0,Male,60.0,9,97,93,7,Yes,No,Graduate,75.28
986,16.0,Male,77.0,9,87,49,5,Yes,No,Graduate,63.76
1421,16.0,Male,58.0,22,88,57,7,No,Yes,High School,62.47
1966,17.0,Male,96.0,20,69,71,8,Yes,Yes,High School,81.33
1194,20.0,Male,92.0,26,77,95,1,Yes,Yes,,60.91
1122,21.0,Male,64.0,4,59,84,10,No,Yes,High School,66.9
188,21.0,Male,90.0,33,46,39,6,Yes,No,High School,66.4
620,19.0,Male,84.0,8,42,69,10,No,No,Graduate,65.79
2163,18.0,Female,50.0,6,53,78,2,Yes,Yes,Graduate,49.2
615,16.0,Male,90.0,6,59,62,7,No,Yes,Postgraduate,72.82
1536,21.0,Female,97.0,34,54,86,9,No,No,Postgraduate,76.53
995,15.0,Male,78.0,38,79,84,4,No,No,High School,71.34
935,15.0,Male,50.0,12,96,53,2,Yes,No,High School,51.13
372,20.0,Female,80.0,9,98,95,3,No,Yes,High School,81.77
1846,,Male,97.0,37,50,77,5,Yes,No,High School,68.9
594,20.0,Male,56.0,15,60,74,2,Yes,No,High School,51.52
727,19.0,Female,59.0,31,63,82,1,Yes,No,Postgraduate,66.79
2280,17.0,Female,94.0,25,76,73,7,Yes,Yes,Graduate,79.3
688,15.0,Female,96.0,1,80,41,2,No,Yes,Postgraduate,48.5
1973,17.0,Female,83.0,8,95,81,7,No,Yes,High School,78.64
137,21.0,Male,80.0,3,49,57,5,No,No,Graduate,59.38
629,,Female,76.0,22,57,83,6,No,Yes,Postgraduate,61.95
335,19.0,Female,99.0,9,91,55,1,No,Yes,Graduate,63.45
1538,18.0,Male,89.0,8,86,64,7,No,No,Postgraduate,69.47
1841,21.0,Male,68.0,16,86,73,4,Yes,Yes,Graduate,53.32
1110,20.0,Male,69.0,26,49,40,5,Yes,No,Graduate,43.64
1271,19.0,Female,98.0,21,83,56,4,No,Yes,Postgraduate,75.23
2031,19.0,Male,89.0,22,63,88,2,Yes,No,High School,74.76
711,16.0,Male,82.0,38,50,79,5,No,No,Postgraduate,54.5
1040,19.0,Female,66.0,26,82,91,5,No,Yes,High School,64.37
1341,20.0,Male,86.0,39,59,82,9,No,No,High School,80.33
1481,15.0,Female,80.0,13,75,61,6,No,No,Postgraduate,67.34
2317,18.0,Male,80.0,8,94,48,2,Yes,Yes,High School,57.45
1113,21.0,Female,77.0,29,89,92,7,Yes,No,,69.83
466,19.0,Male,61.0,3,69,81,4,Yes,Yes,Postgraduate,59.84
1658,19.0,Male,73.0,5,72,62,5,Yes,No,High School,64.12
2492,15.0,Female,,25,71,46,8,No,No,Graduate,65.65
1897,17.0,Male,59.0,13,40,63,2,No,No,High School,40.75
1105,21.0,Male,72.0,21,52,95,8,No,No,High School,61.68
1420,19.0,Female,65.0,14,49,37,8,Yes,No,Graduate,60.57
2044,21.0,Male,77.0,21,61,44,5,Yes,No,Postgraduate,50.97
1487,20.0,Male,62.0,24,80,65,7,Yes,Yes,High School,68.4
2110,19.0,Female,60.0,21,97,60,4,Yes,Yes,Graduate,60.55
2099,20.0,Male,96.0,29,60,44,3,No,Yes,Postgraduate,62.77
1200,17.0,Female,73.0,4,76,40,4,Yes,No,Postgraduate,60.62
2117,,Male,,17,76,41,9,No,Yes,,58.05
817,18.0,Female,95.0,32,90,63,1,Yes,Yes,High School,65.6
1068,21.0,Male,64.0,40,50,57,6,Yes,No,Postgraduate,69.02
275,21.0,Male,69.0,26,47,81,3,Yes,No,Graduate,54.25
1742,18.0,Female,54.0,6,52,63,5,No,No,Graduate,49.12
866,17.0,Female,55.0,13,59,78,6,No,Yes,Graduate,65.01
102,21.0,Male,81.0,6,79,51,5,No,Yes,High School,52.19
1577,21.0,Male,82.0,15,99,53,9,Yes,No,High School,87.42
108,16.0,Female,77.0,39,72,90,7,No,Yes,Graduate,86.07
498,18.0,Male,50.0,15,78,66,4,Yes,Yes,High School,66.04
1519,20.0,Female,51.0,20,74,50,2,No,No,Postgraduate,55.6
1395,17.0,Female,71.0,29,62,92,7,No,Yes,High School,72.9
1252,20.0,Male,69.0,2,53,55,8,No,No,Postgraduate,52.65
1962,18.0,Male,58.0,30,67,93,8,No,No,High School,75.2
1756,16.0,Male,62.0,17,95,42,1,Yes,No,Postgraduate,54.78
1248,21.0,Female,78.0,19,61,53,1,Yes,Yes,Graduate,53.61
1584,18.0,Male,55.0,34,50,70,6,No,Yes,Graduate,55.4
713,19.0,Female,54.0,14,81,90,1,Yes,Yes,Postgraduate,59.6
73,18.0,Male,58.0,12,46,84,9,No,Yes,Postgraduate,66.05
2210,18.0,Male,99.0,18,40,36,10,Yes,No,High School,65.16
2423,18.0,Female,76.0,34,90,52,9,Yes,Yes,Postgraduate,75.89
482,16.0,Female,92.0,5,58,85,5,Yes,Yes,Postgraduate,63.68
2275,21.0,Female,67.0,32,60,72,2,No,No,Graduate,55.92
1455,16.0,Female,77.0,37,60,55,5,Yes,Yes,High School,47.94
1172,20.0,Male,73.0,9,86,42,4,No,Yes,Graduate,50.97
2056,20.0,Male,86.0,6,98,47,1,Yes,No,Graduate,59.33
1881,16.0,Female,64.0,6,41,49,6,Yes,No,High School,49.55
406,17.0,Male,97.0,24,98,63,3,No,No,Postgraduate,75.17
758,16.0,Male,92.0,23,57,65,2,No,Yes,,64.11
1396,18.0,Male,62.0,18,44,69,7,Yes,No,High School,59.47
1659,16.0,Male,91.0,26,55,48,4,No,Yes,High School,61.44
1338,15.0,Male,86.0,18,42,46,10,No,No,Graduate,65.81
1810,21.0,Female,55.0,28,80,39,10,Yes,Yes,Graduate,76.86
744,16.0,Male,66.0,10,50,63,1,Yes,No,High School,37.55
807,15.0,Male,53.0,28,63,42,7,No,Yes,Graduate,61.69
2327,20.0,Female,69.0,36,55,53,2,Yes,Yes,Graduate,55.09
1350,19.0,Male,57.0,4,90,63,6,No,Yes,Graduate,61.57
1940,15.0,Female,54.0,30,75,43,9,No,Yes,Graduate,67.48
1469,15.0,Male,63.0,4,48,42,5,Yes,Yes,Postgraduate,42.44
149,19.0,Female,99.0,9,50,50,1,Yes,No,Postgraduate,43.22
1260,20.0,Female,69.0,10,50,79,4,Yes,Yes,High School,49.42
1513,16.0,Male,88.0,22,64,59,1,Yes,Yes,Postgraduate,68.91
693,20.0,Female,76.0,33,65,54,2,Yes,No,High School,56.17
819,19.0,Female,81.0,2,82,75,2,No,Yes,Graduate,58.48
1798,17.0,Female,55.0,7,47,56,2,No,No,Graduate,38.62
1478,19.0,Male,54.0,10,43,82,3,No,Yes,Graduate,46.89
1755,15.0,Female,75.0,1,85,41,7,No,No,Postgraduate,59.73
702,17.0,Female,69.0,33,74,87,8,Yes,No,Postgraduate,69.72
2230,15.0,Male,69.0,29,92,44,10,Yes,No,Postgraduate,66.24
922,19.0,Female,88.0,17,52,85,3,Yes,No,Postgraduate,70.1
906,20.0,Female,91.0,20,41,80,6,No,No,Graduate,66.77
455,15.0,Female,83.0,8,75,89,9,No,No,Graduate,72.49
2359,19.0,Female,50.0,35,42,78,5,Yes,Yes,Graduate,55.0
1835,15.0,Male,92.0,39,44,38,10,No,No,Graduate,72.05
2367,18.0,Male,57.0,39,62,42,3,No,Yes,High School,55.73
168,17.0,Male,52.0,26,52,93,10,Yes,Yes,Graduate,66.94
731,20.0,Female,85.0,14,100,75,7,Yes,No,High School,81.46
1615,20.0,Male,53.0,29,93,78,2,Yes,No,Postgraduate,63.27
27,18.0,Female,74.0,36,98,93,2,No,No,High School,69.81
1378,16.0,Female,87.0,27,70,95,3,No,Yes,Graduate,72.45
1559,16.0,Female,61.0,2,43,57,4,Yes,No,High School,54.56
998,21.0,Female,52.0,8,76,50,3,Yes,No,Graduate,39.23
1177,17.0,Male,81.0,4,55,58,6,No,Yes,Graduate,63.04
1041,16.0,Male,65.0,36,56,92,3,Yes,No,High School,47.55
1660,20.0,Male,58.0,21,61,79,9,Yes,Yes,Postgraduate,58.72
1287,18.0,Female,79.0,31,100,38,6,Yes,Yes,Graduate,79.04
2331,21.0,Female,78.0,12,85,87,8,No,No,Postgraduate,83.29
42,20.0,Male,77.0,39,94,42,10,Yes,No,High School,70.6
1903,18.0,Female,88.0,8,82,91,8,No,Yes,High School,77.99
2160,17.0,Male,60.0,2,50,60,4,No,Yes,Postgraduate,46.23
1746,16.0,Male,50.0,2,58,94,10,No,No,Graduate,68.9
2378,16.0,Female,69.0,5,67,79,5,Yes,No,Postgraduate,63.02
1323,19.0,Female,68.0,17,72,41,5,No,Yes,Graduate,66.5
610,15.0,Male,78.0,21,85,60,7,No,No,Postgraduate,75.61
1133,16.0,Female,89.0,12,90,44,9,Yes,No,High School,80.09
2047,18.0,Male,61.0,15,97,45,5,Yes,No,High School,50.84
442,20.0,Female,90.0,24,87,95,8,Yes,No,High School,74.66
1386,18.0,Female,72.0,32,61,84,6,Yes,No,Postgraduate,74.46
1616,17.0,Male,71.0,11,59,81,7,Yes,Yes,Graduate,68.55
494,16.0,Male,82.0,15,68,73,9,Yes,Yes,High School,76.99
1259,16.0,Female,89.0,10,71,41,10,No,Yes,High School,79.64
1925,16.0,Male,59.0,39,52,84,8,No,No,Graduate,54.49
237,16.0,Male,86.0,22,70,83,5,Yes,Yes,Postgraduate,63.81
552,15.0,Female,71.0,5,64,76,1,Yes,No,Postgraduate,46.32
521,18.0,Female,86.0,25,52,65,2,No,Yes,Graduate,52.88
1703,21.0,Male,87.0,20,71,42,7,Yes,No,Postgraduate,61.06
1233,19.0,Female,59.0,28,79,73,5,No,No,Postgraduate,71.2
1139,18.0,Female,60.0,34,100,50,6,Yes,No,Postgraduate,74.22
721,18.0,Female,82.0,34,72,95,4,No,No,High School,74.54
1951,16.0,Female,62.0,2,99,49,6,No,No,Graduate,73.6
2227,20.0,Male,81.0,23,43,47,10,No,Yes,High School,57.57
59,15.0,Female,81.0,6,72,35,4,Yes,No,Postgraduate,61.4
632,19.0,Female,82.0,29,88,89,6,Yes,Yes,Postgraduate,79.24
1182,,Female,65.0,12,80,77,10,Yes,Yes,Postgraduate,68.08
1971,19.0,Female,74.0,11,88,35,7,Yes,No,Graduate,59.95
593,16.0,Female,61.0,17,91,75,3,Yes,Yes,Graduate,58.37
2195,18.0,Male,74.0,32,75,76,8,No,Yes,High School,68.8
940,,Male,52.0,17,81,47,8,No,Yes,Postgraduate,65.92
2345,18.0,Male,72.0,23,73,66,9,No,No,High School,74.65
1250,21.0,Male,63.0,4,75,81,2,Yes,No,Postgraduate,58.78
905,15.0,Female,96.0,6,72,55,5,Yes,No,Graduate,59.72
1280,19.0,Male,92.0,33,60,95,9,Yes,Yes,Postgraduate,87.22
1990,16.0,Male,84.0,23,82,44,7,No,No,Postgraduate,77.69
2418,19.0,Female,80.0,18,99,85,3,Yes,No,Postgraduate,62.68
2405,18.0,Male,75.0,17,94,57,7,Yes,Yes,Graduate,65.9
1458,17.0,Female,77.0,3,52,73,4,No,No,Postgraduate,54.9
2488,19.0,Male,95.0,34,84,57,2,No,No,Graduate,70.43
1955,17.0,Female,61.0,26,86,62,10,Yes,No,Graduate,75.85
707,20.0,Male,72.0,2,75,48,1,No,No,Postgraduate,53.06
1023,17.0,Female,86.0,33,78,95,4,Yes,Yes,Graduate,72.09
746,18.0,Female,55.0,16,84,70,4,No,No,High School,60.08
1872,18.0,Male,75.0,33,99,50,3,Yes,No,Postgraduate,61.7
1462,17.0,Female,65.0,3,91,48,2,Yes,Yes,Graduate,49.55
514,20.0,Male,80.0,14,60,91,4,Yes,No,Graduate,64.47
82,16.0,Male,71.0,15,94,50,10,Yes,No,High School,78.27
2234,15.0,Male,100.0,39,43,43,1,Yes,Yes,High School,61.1
915,21.0,Male,78.0,23,63,41,3,Yes,Yes,High School,58.93
2320,19.0,Male,77.0,19,78,64,1,No,No,High School,64.39
1860,20.0,Male,63.0,29,57,67,1,Yes,Yes,Postgraduate,51.07
151,18.0,Female,76.0,13,75,68,4,Yes,No,Graduate,64.52
775,20.0,Male,92.0,24,73,63,2,No,Yes,High School,66.49
330,15.0,Male,53.0,31,55,36,9,Yes,No,Postgraduate,59.95
7,19.0,Male,92.0,10,98,66,10,No,Yes,High School,88.18
944,18.0,Female,81.0,12,86,40,6,No,Yes,High School,64.9
2129,15.0,Female,70.0,21,55,54,8,No,Yes,High School,59.28
735,17.0,Female,59.0,10,41,90,2,Yes,Yes,Postgraduate,53.87
910,19.0,Male,83.0,5,99,81,7,No,Yes,Postgraduate,71.1
469,21.0,Male,94.0,27,46,71,10,No,Yes,High School,78.6
182,18.0,Female,99.0,32,72,75,7,Yes,Yes,Postgraduate,83.49
165,21.0,Female,62.0,12,51,90,1,Yes,Yes,High School,61.57
452,16.0,Male,72.0,21,94,62,2,No,Yes,Graduate,57.4
491,20.0,Female,78.0,23,46,94,4,Yes,Yes,High School,67.25
1946,19.0,Male,50.0,26,49,57,5,Yes,Yes,Graduate,59.78
1144,15.0,Female,69.0,38,86,59,4,Yes,No,Postgraduate,68.03
1312,21.0,Male,80.0,3,61,64,7,No,No,Postgraduate,63.15
1738,17.0,Female,86.0,10,67,92,10,Yes,No,Postgraduate,82.6
1112,17.0,Male,82.0,23,44,39,3,No,Yes,Postgraduate,53.53
2400,16.0,Female,57.0,2,47,56,5,No,No,High School,45.86
1345,17.0,Female,93.0,38,98,88,1,No,Yes,Graduate,74.1
2433,17.0,Female,91.0,40,63,75,4,Yes,No,Graduate,69.44
1754,19.0,Female,88.0,1,67,71,10,Yes,No,Graduate,60.36
2098,16.0,Female,55.0,26,55,48,6,Yes,No,High School,61.44
1552,21.0,Female,84.0,17,49,42,6,Yes,No,High School,63.05
2094,20.0,Male,88.0,2,88,87,3,Yes,No,Graduate,69.76
1773,15.0,Male,96.0,40,42,68,3,No,No,High School,66.87
1834,16.0,Male,68.0,36,50,61,8,No,Yes,Postgraduate,70.46
328,18.0,Female,70.0,32,44,43,3,No,No,High School,54.32
443,16.0,Male,,11,82,94,8,Yes,Yes,High School,66.22
1629,15.0,Female,95.0,11,76,66,7,Yes,No,Graduate,67.75
1415,17.0,Female,75.0,20,57,85,6,No,No,Graduate,61.15
833,16.0,Male,100.0,24,98,38,1,Yes,Yes,Graduate,67.75
1943,18.0,Male,55.0,3,46,83,7,No,No,Postgraduate,69.93
1935,19.0,Female,53.0,5,53,62,6,Yes,Yes,High School,47.41
2092,20.0,Female,85.0,24,76,53,1,Yes,Yes,High School,63.49
87,18.0,Female,90.0,7,61,41,2,Yes,No,Graduate,38.66
2460,15.0,Female,81.0,37,59,78,5,No,No,High School,63.39
778,17.0,Male,77.0,17,58,60,4,No,No,Graduate,59.5
1693,19.0,Male,51.0,31,71,43,5,Yes,No,High School,64.12
55,15.0,Female,86.0,1,66,50,7,No,Yes,Postgraduate,64.27
1919,21.0,Male,67.0,26,50,88,9,Yes,No,Graduate,71.67
1288,,Male,66.0,6,48,56,8,Yes,No,Graduate,56.24
1727,15.0,Female,72.0,29,100,50,7,Yes,No,Postgraduate,63.16
1611,20.0,Male,51.0,29,53,93,9,No,No,Graduate,71.06
1246,15.0,Male,96.0,36,42,60,9,Yes,Yes,Postgraduate,70.35
114,18.0,Male,56.0,32,68,67,1,Yes,No,Postgraduate,50.91
2361,16.0,Male,50.0,12,99,40,8,Yes,Yes,High School,66.51
988,20.0,Female,94.0,26,67,63,8,Yes,No,High School,74.87
1928,15.0,Male,97.0,9,70,77,2,No,No,Postgraduate,75.15
1608,17.0,Male,68.0,31,79,57,2,No,No,Graduate,62.98
1010,16.0,Male,,10,43,56,5,No,No,Graduate,61.95
1199,21.0,Female,72.0,9,67,94,10,No,No,Graduate,82.67
590,,Female,98.0,13,43,42,5,No,Yes,Postgraduate,61.18
769,21.0,Male,71.0,33,77,73,7,Yes,No,Graduate,70.4
18,19.0,Male,87.0,4,80,67,4,No,No,High School,63.75
1043,17.0,Female,80.0,13,73,36,7,No,No,High School,62.58
2065,17.0,Male,91.0,11,46,35,4,Yes,Yes,High School,49.8
286,20.0,Female,94.0,6,56,89,9,Yes,Yes,Postgraduate,67.02
429,21.0,Male,53.0,27,58,74,4,Yes,Yes,Postgraduate,52.76
1965,16.0,Male,68.0,9,80,45,9,No,No,Graduate,54.54
1390,16.0,Male,80.0,32,64,39,9,Yes,Yes,Graduate,72.04
670,15.0,Male,58.0,15,99,45,5,Yes,Yes,Graduate,62.44
32,15.0,Female,61.0,28,69,55,8,Yes,Yes,Graduate,62.11
1342,16.0,Male,89.0,36,55,75,4,Yes,Yes,Graduate,74.79
723,21.0,Male,65.0,23,57,49,7,Yes,No,Postgraduate,60.84
952,16.0,Male,71.0,18,80,57,5,Yes,Yes,Postgraduate,67.3
1806,17.0,Male,62.0,4,49,90,1,No,Yes,Graduate,51.84
215,18.0,Male,83.0,24,66,65,2,No,Yes,Graduate,57.92
1831,20.0,Male,56.0,22,80,82,4,No,Yes,Graduate,57.07
1165,20.0,Female,79.0,25,58,53,10,Yes,No,Graduate,71.11
327,15.0,Female,54.0,6,96,42,6,No,No,High School,63.91
561,19.0,Female,69.0,36,72,36,8,Yes,Yes,Postgraduate,64.17
1087,20.0,Male,50.0,40,82,46,1,Yes,No,Graduate,49.27
1873,19.0,Female,77.0,36,96,86,2,Yes,Yes,Graduate,71.34
342,17.0,Female,97.0,26,51,58,10,No,No,Postgraduate,80.91
148,20.0,Female,82.0,3,64,47,1,Yes,Yes,High School,58.49
1883,16.0,Male,80.0,15,53,79,5,Yes,Yes,High School,65.23
1108,16.0,Male,69.0,4,83,85,2,No,No,Graduate,57.55
849,16.0,Female,58.0,26,97,90,10,Yes,No,Graduate,76.94
967,17.0,Male,64.0,11,88,51,6,Yes,No,High School,57.56
1073,17.0,Male,99.0,18,76,75,6,Yes,Yes,Graduate,66.37
156,17.0,Male,95.0,34,78,51,6,No,Yes,Postgraduate,72.65
1704,21.0,Male,64.0,37,91,63,10,No,Yes,High School,77.19
1642,17.0,Female,99.0,2,48,85,4,Yes,Yes,High School,64.64
1003,17.0,Female,53.0,24,78,89,1,No,No,Graduate,46.26
1888,19.0,Male,57.0,16,63,48,7,No,Yes,High School,57.51
2111,17.0,Male,86.0,1,95,44,8,No,No,High School,72.74
1892,21.0,Female,88.0,38,69,49,5,Yes,Yes,High School,60.62
2228,17.0,Female,83.0,17,97,61,8,No,Yes,High School,78.82
2372,15.0,Female,52.0,19,95,39,9,No,No,Postgraduate,70.81
1204,18.0,Male,77.0,24,49,52,5,No,Yes,High School,62.41
1671,19.0,Male,65.0,3,69,62,2,No,No,Graduate,47.61
2365,,Male,69.0,28,84,88,8,Yes,No,High School,84.77
1753,15.0,Male,61.0,20,84,78,10,No,No,High School,78.05
1515,20.0,Female,98.0,35,47,58,1,No,No,High School,55.69
1829,18.0,Female,63.0,16,45,60,9,Yes,Yes,High School,56.96
2025,18.0,Male,76.0,28,100,59,4,Yes,No,Graduate,72.43
2261,18.0,Male,55.0,16,100,81,7,No,No,High School,65.82
939,20.0,Female,74.0,17,40,46,1,Yes,Yes,Postgraduate,51.89
2263,20.0,Female,94.0,30,97,36,6,Yes,No,High School,73.2
347,18.0,Female,76.0,35,59,60,2,No,No,Postgraduate,54.69
2103,18.0,Male,81.0,1,58,49,7,Yes,Yes,Graduate,52.1
2495,20.0,Female,100.0,19,74,39,9,Yes,No,High School,77.94
1454,17.0,Female,87.0,6,98,78,7,No,Yes,Graduate,77.9
386,20.0,Female,96.0,25,64,89,1,Yes,No,Graduate,62.17
1617,20.0,Male,75.0,33,54,69,10,No,Yes,Postgraduate,68.84
1675,15.0,Female,61.0,21,61,78,4,No,No,Graduate,56.15
244,15.0,Male,92.0,26,52,62,1,No,No,High School,57.82
2486,15.0,Male,52.0,23,72,95,3,No,No,Postgraduate,64.17
937,20.0,Male,66.0,34,100,91,8,Yes,No,High School,76.32
2165,21.0,Male,77.0,33,50,54,1,No,No,High School,39.48
313,15.0,Male,60.0,25,78,74,1,Yes,Yes,Postgraduate,63.13
2459,18.0,Female,60.0,26,85,58,6,Yes,No,Postgraduate,62.55
1560,17.0,Male,82.0,22,53,46,9,Yes,Yes,Graduate,74.42
1333,15.0,Female,87.0,36,56,65,4,No,Yes,Postgraduate,64.67
969,15.0,Female,60.0,10,90,92,9,No,No,Postgraduate,69.15
661,15.0,Male,53.0,16,62,59,6,No,No,Graduate,53.97
936,19.0,Male,98.0,38,78,59,3,No,Yes,Postgraduate,77.95
371,15.0,Female,54.0,10,70,76,8,No,No,High School,66.57
567,19.0,Female,68.0,38,91,75,4,No,No,Graduate,62.45
2002,20.0,Female,67.0,15,88,42,6,No,Yes,Postgraduate,65.62
825,17.0,Male,91.0,3,78,36,4,No,No,Postgraduate,61.21
983,16.0,Male,89.0,24,47,94,3,No,No,Graduate,59.04
2024,16.0,Male,76.0,8,63,63,3,No,No,Graduate,45.53
1507,17.0,Female,95.0,17,91,77,9,Yes,No,Graduate,85.38
2167,19.0,Female,56.0,5,46,69,2,Yes,Yes,Postgraduate,46.6
1747,18.0,Female,89.0,12,60,43,4,Yes,Yes,High School,54.88
814,19.0,Female,73.0,26,40,95,10,Yes,Yes,Postgraduate,77.26
1431,17.0,Female,88.0,7,46,94,2,Yes,Yes,Postgraduate,59.78
779,19.0,Female,64.0,17,41,53,10,Yes,Yes,Graduate,63.41
1321,21.0,Male,79.0,23,54,51,4,No,No,High School,49.92
1557,18.0,Male,81.0,6,67,58,9,No,Yes,High School,65.57
1053,15.0,Female,91.0,16,70,51,8,Yes,No,High School,68.17
1856,19.0,Male,81.0,18,43,87,3,No,No,High School,61.62
1014,19.0,Male,77.0,11,49,63,8,Yes,No,High School,60.14
1402,21.0,Male,89.0,18,93,75,6,Yes,No,Graduate,82.03
1750,18.0,Male,60.0,20,58,70,5,No,Yes,Graduate,63.29
2090,15.0,Male,71.0,32,90,53,4,No,No,High School,66.55
2326,21.0,Female,62.0,39,70,63,7,No,No,Graduate,61.23
127,21.0,Male,80.0,28,95,70,3,Yes,No,Graduate,66.75
888,16.0,Male,63.0,2,55,80,9,Yes,Yes,Graduate,73.86
2060,15.0,Male,85.0,39,100,68,6,Yes,No,Graduate,79.41
1348,20.0,Female,60.0,30,82,45,2,No,Yes,Postgraduate,46.66
1008,16.0,Male,76.0,12,40,38,3,No,No,Graduate,47.91
356,15.0,Male,76.0,4,85,86,1,No,Yes,High School,49.12
1004,15.0,Female,60.0,33,57,65,10,No,Yes,Postgraduate,70.61
683,21.0,Male,99.0,12,45,77,5,No,Yes,High School,61.12
828,18.0,Female,82.0,8,68,36,2,Yes,No,Graduate,54.07
917,19.0,Male,96.0,9,43,35,3,No,Yes,Postgraduate,44.74
985,16.0,Female,64.0,7,75,44,6,Yes,No,Graduate,61.66
1234,21.0,Male,,16,81,44,5,Yes,Yes,Graduate,60.29
2474,18.0,Female,75.0,38,62,60,2,No,Yes,Graduate,52.35
141,21.0,Male,75.0,4,42,79,10,No,Yes,Postgraduate,69.46
218,20.0,Female,91.0,23,79,39,7,No,Yes,Postgraduate,66.69
2067,17.0,Female,86.0,4,66,92,2,No,Yes,High School,66.28
2175,17.0,Male,60.0,5,92,67,9,No,No,Postgraduate,65.23
2237,17.0,Male,76.0,23,83,62,9,Yes,No,High School,64.95
1741,18.0,Male,78.0,6,100,81,3,Yes,No,High School,72.07
1489,21.0,Male,91.0,3,83,81,2,Yes,No,Graduate,65.32
23,16.0,Female,85.0,35,51,62,7,Yes,No,Graduate,70.17
712,21.0,Female,95.0,16,51,94,4,No,Yes,Postgraduate,65.25
1158,19.0,Female,62.0,12,79,93,4,Yes,No,Graduate,71.43
1801,16.0,Male,63.0,37,58,51,1,Yes,No,High School,44.14
872,19.0,Female,79.0,28,84,65,6,Yes,No,Postgraduate,73.41
2283,15.0,Female,53.0,28,60,55,10,No,Yes,Postgraduate,67.51
11,21.0,Male,59.0,33,87,56,9,Yes,Yes,High School,71.94
2130,21.0,Female,80.0,11,98,47,6,Yes,Yes,Postgraduate,66.22
2376,16.0,Male,93.0,23,44,94,9,No,Yes,Graduate,80.72
1736,21.0,Male,54.0,1,45,56,5,Yes,Yes,Graduate,36.7
1316,17.0,Female,88.0,34,72,70,1,No,No,Postgraduate,63.24
755,16.0,Female,67.0,13,46,72,1,Yes,Yes,High School,42.99
627,,Male,55.0,30,99,82,9,No,No,High School,76.78
2239,15.0,Female,80.0,39,49,91,10,No,Yes,High School,85.78
1500,20.0,Female,66.0,13,60,86,2,Yes,Yes,Postgraduate,54.09
130,15.0,Female,92.0,35,52,90,1,Yes,Yes,Postgraduate,63.57
844,17.0,Female,72.0,16,65,51,7,No,No,Postgraduate,61.58
324,21.0,Male,56.0,25,77,56,2,Yes,Yes,Graduate,47.43
2342,15.0,Male,50.0,4,98,66,3,No,Yes,Graduate,50.69
1484,15.0,Male,88.0,24,49,60,6,No,Yes,Graduate,59.7
1285,16.0,Female,89.0,36,50,93,7,No,Yes,Postgraduate,74.93
2441,21.0,Male,60.0,29,64,36,10,Yes,Yes,Postgraduate,66.72
15,18.0,Female,95.0,17,61,54,2,No,Yes,High School,51.48
948,16.0,Male,77.0,34,44,59,8,Yes,No,Graduate,62.09
216,15.0,Female,57.0,1,54,67,6,No,No,Graduate,44.7
1663,15.0,Female,89.0,26,89,61,8,Yes,No,High School,77.96
1981,19.0,Male,95.0,19,64,42,9,Yes,Yes,Graduate,78.24
1183,20.0,Female,54.0,5,52,53,9,No,No,Graduate,53.78
1690,17.0,Female,97.0,21,70,85,1,Yes,No,Postgraduate,73.04
2390,20.0,Male,62.0,17,73,87,10,Yes,No,High School,77.78
865,18.0,Male,86.0,33,48,69,4,No,Yes,Graduate,61.45
517,20.0,Female,72.0,18,58,82,8,No,Yes,High School,65.4
598,18.0,Male,74.0,34,94,49,7,Yes,No,Postgraduate,74.63
196,20.0,Female,86.0,24,48,55,6,No,No,High School,55.37
1278,17.0,Female,93.0,19,87,41,3,Yes,No,Postgraduate,60.08
289,21.0,Female,76.0,6,95,88,7,No,No,Postgraduate,73.47
951,21.0,Male,78.0,4,61,73,7,Yes,Yes,Postgraduate,57.13
2370,18.0,Male,100.0,10,57,88,1,No,No,High School,64.03
1867,16.0,Female,65.0,32,49,77,5,No,No,Postgraduate,64.26
2401,18.0,Male,91.0,2,59,40,10,No,Yes,High School,55.05
1121,15.0,Male,84.0,30,59,85,9,No,Yes,Graduate,73.58
1609,18.0,Female,87.0,19,51,78,3,No,Yes,Graduate,61.06
550,20.0,Male,90.0,25,46,75,6,Yes,No,High School,57.06
157,19.0,Female,54.0,22,95,57,8,Yes,No,High School,72.55
420,19.0,Female,81.0,40,75,44,3,Yes,Yes,High School,63.43
923,21.0,Male,73.0,26,57,94,5,No,Yes,High School,58.56
2146,20.0,Male,92.0,40,58,73,6,Yes,Yes,Graduate,73.81
478,17.0,Female,53.0,36,67,60,8,No,No,High School,60.54
2387,17.0,Male,76.0,18,96,67,9,Yes,No,Postgraduate,73.91
2425,21.0,Male,87.0,15,63,73,3,Yes,No,Graduate,62.24
1472,21.0,Female,59.0,24,94,51,6,Yes,No,,63.77
554,19.0,Male,51.0,16,40,41,5,Yes,No,Postgraduate,54.89
1203,19.0,Male,83.0,2,80,71,1,Yes,Yes,Postgraduate,62.07
391,20.0,Male,100.0,25,59,41,10,No,Yes,Postgraduate,69.47
579,18.0,Male,66.0,32,76,40,10,Yes,Yes,Graduate,72.46
2332,19.0,Female,55.0,15,72,76,4,Yes,No,Graduate,61.1
1682,16.0,Male,80.0,11,46,48,8,Yes,Yes,High School,58.59
